ASN,Location (country),TOTAL bias (selected),rank,metric,asn,af,nbsamples,asn_name,cc
52564,BR,-0.38,774.0,ip_hops,52564.0,6,926.0,Biazi Telecomunicacoes Ltda Epp,BR
52873,BR,-0.38,846.0,ip_hops,52873.0,6,1511.0,Softdados Telecomunicacoes,BR
53158,BR,-0.38,799.0,ip_hops,53158.0,6,1408.0,Net Turbo Telecom,BR
53163,BR,-0.38,1267.0,ip_hops,53163.0,6,909.0,CONID - Companhia Naciona para Inclusao Digital,BR
61466,CL,-0.38,,,,,,,
269979,AR,-0.3799999999999999,,,,,,,
262403,BR,-0.37,1207.0,ip_hops,262403.0,6,892.0,Net Way Telecom LTDA ME,BR
262868,BR,-0.37,,,,,,,
263269,BR,-0.37,1170.0,ip_hops,263269.0,6,1152.0,RAGTEK TECNOLOGIA,BR
263462,BR,-0.37,,,,,,,
264010,BR,-0.37,,,,,,,
266131,BR,-0.37,,,,,,,
262837,BR,-0.37,,,,,,,
264789,BO,-0.37,,,,,,,
28585,BR,-0.37,,,,,,,
268331,BR,-0.37,1103.0,ip_hops,268331.0,6,876.0,LINK BARATO.COM TELECOMUNICACOES EIRELI,BR
52666,BR,-0.37,,,,,,,
52721,BR,-0.37,740.0,ip_hops,52721.0,6,1118.0,TOLEDO FIBRA TELECOMUNICACAO LTDA,BR
262150,AR,-0.37,,,,,,,
263258,BR,-0.37,541.0,ip_hops,263258.0,6,1011.0,INTERLIG TELECOM,BR
263260,BR,-0.37,576.0,ip_hops,263260.0,6,873.0,ICONECT TELECOMUNICACOES INTERNET E SERVICOS LTDA,BR
1251,BR,-0.37,1316.0,rtt,1251.0,4,1831.0,FUNDACAO DE AMPARO A PESQUISA DO ESTADO SAO PAULO,BR
263763,GT,-0.37,,,,,,,
263998,BR,-0.37,1251.0,ip_hops,263998.0,6,1359.0,SIM Telecom,BR
264635,SV,-0.37,,,,,,,
264646,CO,-0.37,,,,,,,
265198,BR,-0.37,,,,,,,
265207,BR,-0.37,,,,,,,
265696,CO,-0.37,,,,,,,
265728,PY,-0.37,,,,,,,
265817,AR,-0.37,,,,,,,
266038,BR,-0.37,,,,,,,
267799,CO,-0.37,,,,,,,
270102,CL,-0.37,,,,,,,
262187,AR,-0.37,702.0,ip_hops,262187.0,4,1904.0,Patagonia Green S.A.,AR
15208,CL,-0.37,,,,,,,
264780,CL,-0.37,,,,,,,
265348,BR,-0.37,447.0,ip_hops,265348.0,6,1385.0,INTERVIXTELECOM EIRELI ME,BR
265619,MX,-0.37,,,,,,,
265759,PY,-0.37,,,,,,,
27948,EC,-0.37,,,,,,,
28015,AR,-0.37,672.0,ip_hops,28015.0,4,2685.0,MERCO COMUNICACIONES,AR
28338,BR,-0.37,2014.0,ip_hops,28338.0,4,2860.0,Net Botanic Internet Inteligente SA,BR
269804,CO,-0.37,,,,,,,
52294,AR,-0.37,,,,,,,
61595,BR,-0.37,992.0,ip_hops,61595.0,6,981.0,TELIC TECHNOLOGIES,BR
264815,AR,-0.3699999999999999,,,,,,,
262355,BR,-0.36,1809.0,ip_hops,262355.0,6,1517.0,VSX Networks,BR
262720,BR,-0.36,,,,,,,
263482,BR,-0.36,1373.0,ip_hops,263482.0,6,1275.0,Megalink Servicos Ltda,BR
263920,BR,-0.36,900.0,ip_hops,263920.0,6,1101.0,MAST TELECOMUNICACOES E INFORMATICA LTDA,BR
264359,BR,-0.36,1319.0,ip_hops,264359.0,6,1048.0,Start Telecomunicacoes EIRELI,BR
264479,BR,-0.36,1738.0,ip_hops,264479.0,6,1015.0,Turbozone Internet,BR
265863,EC,-0.36,,,,,,,
266094,BR,-0.36,1452.0,ip_hops,266094.0,6,1103.0,CONEXAO MB E TELECOMUNICACOES LTDA - ME,BR
266766,VE,-0.36,,,,,,,
268235,BR,-0.36,1034.0,ip_hops,268235.0,6,1494.0,VLA TELECOMUNICACOES LTDA,BR
262293,BR,-0.36,,,,,,,
271578,BR,-0.36,775.0,ip_hops,271578.0,6,988.0,M A Link Telecomunicacoes Consortes Ltda,BR
262848,BR,-0.36,,,,,,,
263026,BR,-0.36,,,,,,,
264162,BR,-0.36,,,,,,,
27742,NI,-0.36,976.0,ip_hops,27742.0,4,2818.0,Amnet Telecomunicaciones S.A.,NI
27893,VE,-0.36,,,,,,,
28153,BR,-0.36,928.0,ip_hops,28153.0,6,936.0,Micropic Ltda,BR
28227,BR,-0.36,1083.0,ip_hops,28227.0,6,979.0,NOVACIA TECNOLOGIA E TELECOMUNICACOES LTDA,BR
52527,BR,-0.36,1039.0,ip_hops,52527.0,6,1182.0,IWNET TELECOM LTDA ME,BR
52688,BR,-0.36,,,,,,,
52973,BR,-0.36,,,,,,,
262262,HN,-0.36,,,,,,,
263239,HN,-0.36,,,,,,,
263684,AR,-0.36,,,,,,,
264609,NI,-0.36,,,,,,,
265753,HN,-0.36,,,,,,,
265849,HN,-0.36,,,,,,,
267470,BR,-0.36,,,,,,,
267765,BO,-0.36,,,,,,,
270131,MX,-0.36,,,,,,,
270623,BR,-0.36,,,,,,,
11338,BR,-0.36,631.0,ip_hops,11338.0,6,1241.0,SKY SERVICOS DE BANDA LARGA LTDA,BR
262851,BR,-0.36,,,,,,,
13679,MX,-0.36,,,,,,,
16906,SV,-0.36,,,,,,,
265761,PA,-0.36,,,,,,,
27680,CL,-0.36,,,,,,,
27902,EC,-0.36,,,,,,,
27922,PA,-0.36,,,,,,,
28025,EC,-0.36,,,,,,,
269918,VE,-0.36,,,,,,,
52328,AR,-0.36,,,,,,,
52408,CR,-0.36,,,,,,,
52451,GT,-0.36,,,,,,,
52463,CR,-0.36,,,,,,,
52465,AR,-0.36,,,,,,,
61460,CL,-0.36,,,,,,,
61498,CO,-0.36,,,,,,,
270358,BR,-0.3500000000000001,686.0,ip_hops,270358.0,6,1232.0,FUSION TELECOM,BR
53047,BR,-0.3500000000000001,,,,,,,
262659,BR,-0.35,,,,,,,
262854,BR,-0.35,,,,,,,
263327,BR,-0.35,886.0,ip_hops,263327.0,6,1520.0,HTM Servicos de Telecomunicacoes EIRELI,BR
263346,BR,-0.35,796.0,ip_hops,263346.0,6,1512.0,Fonte Informatica ltda,BR
263495,BR,-0.35,,,,,,,
264568,BR,-0.35,,,,,,,
264969,BR,-0.35,,,,,,,
267427,BR,-0.35,527.0,ip_hops,267427.0,6,875.0,NETBITS BRASIL,BR
268323,BR,-0.35,,,,,,,
270340,BR,-0.35,1304.0,ip_hops,270340.0,6,1337.0,NETCOM TELECOMUNICACOES LTDA,BR
18667,UY,-0.35,,,,,,,
18840,NI,-0.35,253.0,ip_hops,18840.0,4,2287.0,EQUIPOS Y SISTEMAS S.A.,NI
264543,BR,-0.35,1314.0,ip_hops,264543.0,6,1013.0,MEGA CONEXAO TELECOM LTDA,BR
265421,BR,-0.35,613.0,ip_hops,265421.0,6,952.0,R M SILVA DE PAULA INFORMATICA ME,BR
265937,BR,-0.35,952.0,ip_hops,265937.0,6,1351.0,ALIANCANET TELECOM,BR
27814,EC,-0.35,,,,,,,
28145,BR,-0.35,1700.0,ip_hops,28145.0,6,1067.0,RLINE - Solucoes Inteligentes,BR
28375,MX,-0.35,,,,,,,
52241,UY,-0.35,,,,,,,
52366,UY,-0.35,,,,,,,
52501,NI,-0.35,,,,,,,
52705,BR,-0.35,,,,,,,
53112,BR,-0.35,,,,,,,
53196,BR,-0.35,,,,,,,
53202,BR,-0.35,1254.0,ip_hops,53202.0,6,1098.0,Acesso10 Telecom,BR
53230,BR,-0.35,,,,,,,
61763,BR,-0.35,524.0,ip_hops,61763.0,6,1003.0,Poxley Provedor de Internet Ltda,BR
262247,DO,-0.35,,,,,,,
262933,PA,-0.35,,,,,,,
263047,BR,-0.35,985.0,ip_hops,263047.0,6,1273.0,Speednet Provedor de Acesso a Internet Ltda,BR
263748,DO,-0.35,,,,,,,
263762,CR,-0.35,,,,,,,
264819,HN,-0.35,,,,,,,
264830,AR,-0.35,,,,,,,
266715,CL,-0.35,,,,,,,
22313,VE,-0.35,1004.0,ip_hops,22313.0,4,2369.0,Supercable,VE
26611,CO,-0.35,938.0,ip_hops,26611.0,4,2758.0,COMCEL S.A.,CO
28048,AR,-0.35,,,,,,,
267932,BZ,-0.35,,,,,,,
52224,UY,-0.35,,,,,,,
52253,GY,-0.35,,,,,,,
52307,AR,-0.35,,,,,,,
52496,AR,-0.35,,,,,,,
271808,DO,-0.35,,,,,,,
271988,DO,-0.35,,,,,,,
61888,BR,-0.35,645.0,ip_hops,61888.0,6,1334.0,GFT COMERCIO DE TELEFONIA E COMUNICACAO LTDA,BR
263966,BR,-0.3400000000000001,1184.0,ip_hops,263966.0,6,1432.0,WORLD WIFI TELECOMUNICACOES LTDA - ME,BR
262354,BR,-0.34,,,,,,,
262494,BR,-0.34,734.0,ip_hops,262494.0,6,1464.0,Virtex Ltda,BR
262537,BR,-0.34,309.0,ip_hops,262537.0,6,920.0,DataSafeIT Solucoes em Tecnologia,BR
262645,BR,-0.34,492.0,ip_hops,262645.0,6,927.0,BrasilNET Telecomunicacoes do Parana LTDA,BR
262944,MX,-0.34,,,,,,,
264127,BR,-0.34,920.0,ip_hops,264127.0,6,1340.0,EMITEL - Empresa de Informatica e Telecom. LTDA,BR
265503,MX,-0.34,,,,,,,
265504,MX,-0.34,,,,,,,
265533,MX,-0.34,,,,,,,
265545,MX,-0.34,,,,,,,
265548,MX,-0.34,,,,,,,
265549,MX,-0.34,,,,,,,
265562,MX,-0.34,,,,,,,
265569,MX,-0.34,,,,,,,
265573,MX,-0.34,,,,,,,
265577,MX,-0.34,,,,,,,
265582,MX,-0.34,,,,,,,
265590,MX,-0.34,,,,,,,
265606,MX,-0.34,,,,,,,
265609,MX,-0.34,,,,,,,
265625,MX,-0.34,,,,,,,
265626,MX,-0.34,,,,,,,
266167,BR,-0.34,1289.0,ip_hops,266167.0,6,1358.0,CELERIX TECNOLOGIA DE TELECOMUNICACOES LTDA,BR
270236,MX,-0.34,,,,,,,
10706,MX,-0.34,,,,,,,
11432,BR,-0.34,1565.0,ip_hops,11432.0,6,1532.0,Telium Telecomunicacoes Ltda,BR
262973,BR,-0.34,,,,,,,
13440,MX,-0.34,,,,,,,
16689,MX,-0.34,,,,,,,
21574,BR,-0.34,1905.0,ip_hops,21574.0,6,1508.0,Century Telecom Ltda,BR
265022,BR,-0.34,1134.0,ip_hops,265022.0,6,885.0,VIP RIO TELECOMUNICACOES LTDA - EPP,BR
265517,MX,-0.34,,,,,,,
265531,MX,-0.34,,,,,,,
265546,MX,-0.34,,,,,,,
265621,MX,-0.34,,,,,,,
28066,AR,-0.34,,,,,,,
28120,CL,-0.34,,,,,,,
28142,BR,-0.34,,,,,,,
28309,BR,-0.34,,,,,,,
28381,MX,-0.34,,,,,,,
28411,MX,-0.34,,,,,,,
28419,MX,-0.34,,,,,,,
28503,MX,-0.34,,,,,,,
28521,MX,-0.34,,,,,,,
28531,MX,-0.34,,,,,,,
28532,MX,-0.34,,,,,,,
28533,MX,-0.34,,,,,,,
28561,MX,-0.34,,,,,,,
267562,BR,-0.34,760.0,ip_hops,267562.0,6,1099.0,PRISMAREDE TELECOMUNICACOES LTDA - ME,BR
52551,BR,-0.34,1878.0,ip_hops,52551.0,6,1444.0,SAMM Sociedade de Atividades em Multimidia LTDA,BR
52662,BR,-0.34,,,,,,,
52850,BR,-0.34,,,,,,,
52971,BR,-0.34,675.0,ip_hops,52971.0,6,1101.0,MICKS TELECOM EIRELI,BR
53115,BR,-0.34,1231.0,ip_hops,53115.0,6,1102.0,ISPX Solucoes em Telecomunicacoes SPE Ltda,BR
53184,BR,-0.34,,,,,,,
61599,BR,-0.34,1940.0,ip_hops,61599.0,6,1134.0,EAI TELECOMUNICACOES LTDA,BR
676,AR,-0.3399999999999999,,,,,,,
262893,BR,-0.3399999999999999,,,,,,,
263221,AR,-0.3399999999999999,,,,,,,
263827,AR,-0.3399999999999999,,,,,,,
264758,AR,-0.3399999999999999,,,,,,,
264791,AR,-0.3399999999999999,,,,,,,
265842,AR,-0.3399999999999999,,,,,,,
265868,AR,-0.3399999999999999,,,,,,,
266666,AR,-0.3399999999999999,,,,,,,
266777,AR,-0.3399999999999999,,,,,,,
7087,CO,-0.3399999999999999,138.0,ip_hops,7087.0,4,1986.0,Administracion de Redes Colomsat S.A.,CO
270070,AR,-0.3399999999999999,,,,,,,
270105,AR,-0.3399999999999999,,,,,,,
270119,MX,-0.3399999999999999,,,,,,,
262156,AR,-0.3399999999999999,369.0,ip_hops,262156.0,6,885.0,Universidad Nacional de Rosario,AR
15034,AR,-0.3399999999999999,,,,,,,
263756,AR,-0.3399999999999999,,,,,,,
16397,BR,-0.3399999999999999,1424.0,ip_hops,16397.0,6,1445.0,EQUINIX BRASIL,BR
16471,CL,-0.3399999999999999,,,,,,,
264732,AR,-0.3399999999999999,,,,,,,
264773,HN,-0.3399999999999999,,,,,,,
264822,AR,-0.3399999999999999,,,,,,,
21838,AR,-0.3399999999999999,,,,,,,
22411,PE,-0.3399999999999999,230.0,ip_hops,22411.0,4,1866.0,WIGO S.A.,PE
26594,AR,-0.3399999999999999,,,,,,,
27690,AR,-0.3399999999999999,,,,,,,
27823,AR,-0.3399999999999999,913.0,ip_hops,27823.0,4,2538.0,Dattatec.com,AR
27950,AR,-0.3399999999999999,,,,,,,
28053,DO,-0.3399999999999999,,,,,,,
28098,CL,-0.3399999999999999,,,,,,,
269752,AR,-0.3399999999999999,,,,,,,
52351,AR,-0.3399999999999999,,,,,,,
52356,CR,-0.3399999999999999,,,,,,,
52453,AR,-0.3399999999999999,,,,,,,
52491,AR,-0.3399999999999999,,,,,,,
271797,AR,-0.3399999999999999,,,,,,,
61512,PY,-0.3399999999999999,1344.0,ip_hops,61512.0,6,1328.0,GIG@NET SOCIEDAD ANONIMA,PY
61517,AR,-0.3399999999999999,,,,,,,
262675,BR,-0.33,,,,,,,
263144,BR,-0.33,1341.0,ip_hops,263144.0,6,916.0,R2 TECNOLOGIA E TELECOMUNICACOES LTDA - ME,BR
267056,BR,-0.33,,,,,,,
267831,PE,-0.33,,,,,,,
265019,BR,-0.33,,,,,,,
28202,BR,-0.33,891.0,ip_hops,28202.0,6,1189.0,Rede Brasileira de Comunicacao SA,BR
52547,BR,-0.33,650.0,ip_hops,52547.0,6,1387.0,PRIMATEC TELECOM LTDA,BR
52739,BR,-0.33,,,,,,,
52842,BR,-0.33,,,,,,,
262903,BR,-0.33,942.0,ip_hops,262903.0,6,1335.0,Tubaron Telecom,BR
263134,MX,-0.33,,,,,,,
263834,AR,-0.33,360.0,ip_hops,263834.0,4,2058.0,VILLA GESELL TELEVISION COMUNITARIA S.A.,AR
263877,BR,-0.33,1252.0,ip_hops,263877.0,6,1251.0,rede banda larga,BR
3141,MX,-0.33,,,,,,,
266702,AR,-0.33,,,,,,,
267201,BR,-0.33,,,,,,,
267276,BR,-0.33,905.0,ip_hops,267276.0,6,1384.0,67 TELECOM,BR
267699,EC,-0.33,,,,,,,
268689,BR,-0.33,1477.0,ip_hops,268689.0,6,1510.0,LINKAR TELECOM LTDA ME,BR
262188,BQ,-0.33,,,,,,,
263541,BR,-0.33,1483.0,ip_hops,263541.0,6,1279.0,IMF NETWORK DATA LTDA - ME,BR
263558,BR,-0.33,1372.0,ip_hops,263558.0,6,1282.0,RD TELECOM LTDA -ME,BR
263891,BR,-0.33,,,,,,,
264996,BR,-0.33,765.0,ip_hops,264996.0,6,1108.0,SERVLINK TELECOM LTDA - ME,BR
27964,AR,-0.33,205.0,ip_hops,27964.0,4,2717.0,RSO APOLO HIDALGO S.R.L.,AR
28073,AR,-0.33,,,,,,,
28191,BR,-0.33,1271.0,ip_hops,28191.0,6,1292.0,Jupiter Telecomunicacoes e Informatica Ltda,BR
28343,BR,-0.33,1315.0,ip_hops,28343.0,6,1513.0,Unifique Telecomunicacoes SA,BR
28373,MX,-0.33,,,,,,,
28524,MX,-0.33,,,,,,,
28606,BR,-0.33,,,,,,,
28663,BR,-0.33,1840.0,ip_hops,28663.0,6,1299.0,FLYS INTERATIVA LTDA,BR
266438,BR,-0.33,,,,,,,
266757,PE,-0.33,,,,,,,
52965,BR,-0.33,994.0,ip_hops,52965.0,6,1522.0,1TELECOM SERVICOS DE TECNOLOGIA EM INTERNET LTDA,BR
61586,BR,-0.33,,,,,,,
263769,AR,-0.3299999999999999,,,,,,,
263826,CL,-0.3299999999999999,,,,,,,
264636,CL,-0.3299999999999999,,,,,,,
3449,AR,-0.3299999999999999,,,,,,,
269944,CL,-0.3299999999999999,,,,,,,
16990,CL,-0.3299999999999999,,,,,,,
264659,CO,-0.3299999999999999,,,,,,,
27676,CL,-0.3299999999999999,,,,,,,
27763,CO,-0.3299999999999999,,,,,,,
27989,CO,-0.3299999999999999,,,,,,,
52494,CL,-0.3299999999999999,,,,,,,
61499,CO,-0.3299999999999999,,,,,,,
64108,CL,-0.3299999999999999,,,,,,,
262743,BR,-0.32,,,,,,,
262907,BR,-0.32,1331.0,ip_hops,262907.0,6,1379.0,BRASIL TECNOLOGIA E PARTICIPACOES SA,BR
264851,EC,-0.32,586.0,ip_hops,264851.0,6,1106.0,IFOTONCORP S.A.,EC
267931,EC,-0.32,,,,,,,
269730,VE,-0.32,,,,,,,
262807,BR,-0.32,,,,,,,
263569,BR,-0.32,,,,,,,
27957,VE,-0.32,,,,,,,
262434,BR,-0.32,,,,,,,
52580,BR,-0.32,1237.0,ip_hops,52580.0,6,1016.0,Azion Technologies Ltda.,BR
52637,BR,-0.32,1431.0,ip_hops,52637.0,6,1222.0,Station Net Provedor de Internet,BR
52925,BR,-0.32,1457.0,ip_hops,52925.0,6,1479.0,Ascenty Data Centers e Telecomunicacoes SA,BR
52988,BR,-0.32,,,,,,,
61482,PE,-0.32,,,,,,,
61580,BR,-0.32,,,,,,,
262474,BR,-0.32,1248.0,ip_hops,262474.0,6,1192.0,ALTERNA TELECOMUNICACOES E CONECTIVIDADE LTDA EPP,BR
262731,BR,-0.32,,,,,,,
263170,HN,-0.32,,,,,,,
263212,DO,-0.32,,,,,,,
264498,BR,-0.32,,,,,,,
264621,CR,-0.32,,,,,,,
265336,BR,-0.32,782.0,ip_hops,265336.0,6,976.0,ELneT Telecom,BR
266755,GT,-0.32,,,,,,,
267420,BR,-0.32,1275.0,ip_hops,267420.0,6,1393.0,Norte.Net Telecomunicacoes Ltda,BR
267613,BR,-0.32,2003.0,ip_hops,267613.0,6,1543.0,ELETRONET S.A.,BR
267700,DO,-0.32,,,,,,,
7038,MX,-0.32,,,,,,,
7162,BR,-0.32,683.0,ip_hops,7162.0,4,3113.0,Universo Online S.A.,BR
269736,PA,-0.32,333.0,ip_hops,269736.0,6,889.0,PACIFIC NETWORK COMMUNICATION S.A.,PA
269841,CR,-0.32,,,,,,,
263749,CR,-0.32,,,,,,,
19411,CL,-0.32,,,,,,,
264984,BR,-0.32,543.0,ip_hops,264984.0,6,1441.0,INTERLINK TECNOLOGIA E SERVICOS DE TELECOMUNICACAO,BR
22860,CL,-0.32,,,,,,,
265698,PA,-0.32,,,,,,,
28001,UY,-0.32,,,,,,,
28258,BR,-0.32,1273.0,ip_hops,28258.0,6,1309.0,VERO S.A,BR
28271,BR,-0.32,,,,,,,
28475,MX,-0.32,,,,,,,
267761,HN,-0.32,,,,,,,
262252,CR,-0.32,,,,,,,
52381,AR,-0.32,,,,,,,
52405,AR,-0.32,,,,,,,
52409,AR,-0.32,,,,,,,
52438,AR,-0.32,,,,,,,
53005,BR,-0.32,957.0,ip_hops,53005.0,6,853.0,Rede Connect Telecom,BR
61493,AR,-0.32,,,,,,,
267788,CO,-0.3199999999999999,,,,,,,
11562,VE,-0.3199999999999999,,,,,,,
262901,BR,-0.3199999999999999,,,,,,,
27897,CL,-0.3199999999999999,,,,,,,
52300,AR,-0.3199999999999999,,,,,,,
262669,BR,-0.31,1036.0,ip_hops,262669.0,6,1199.0,KONNET TELECOMUNICACOES LTDA - EPP,BR
263661,BR,-0.31,371.0,ip_hops,263661.0,6,1025.0,BRASIL DIGITAL SERVICOS DE INFORMATICA E COMERCIO,BR
265066,BR,-0.31,990.0,ip_hops,265066.0,6,1463.0,Conect Provedor de Acesso a Internet Ltda Me,BR
265126,BR,-0.31,,,,,,,
265613,MX,-0.31,,,,,,,
265779,BO,-0.31,,,,,,,
266734,DO,-0.31,,,,,,,
267858,CR,-0.31,,,,,,,
268029,BR,-0.31,,,,,,,
269750,VE,-0.31,,,,,,,
271962,PE,-0.31,,,,,,,
263009,BR,-0.31,1877.0,ip_hops,263009.0,6,1543.0,FORTE TELECOM LTDA.,BR
28300,BR,-0.31,966.0,ip_hops,28300.0,6,993.0,MMA ACESSORIOS E SERVICOS DE INFORMATICA LTDA.,BR
267544,BR,-0.31,924.0,ip_hops,267544.0,6,1235.0,SIGNET TELECOM,BR
270814,BR,-0.31,786.0,ip_hops,270814.0,6,1113.0,ZAAZ PROVEDOR DE INTERNET E TELECOMUNICACOES LTDA,BR
52747,BR,-0.31,411.0,ip_hops,52747.0,6,920.0,Wsp Servicos de Telecomunicacoes Ltda,BR
53080,BR,-0.31,,,,,,,
53085,BR,-0.31,219.0,ip_hops,53085.0,6,1156.0,VERO S.A,BR
53237,BR,-0.31,,,,,,,
61588,BR,-0.31,,,,,,,
262181,SX,-0.31,234.0,as_path_length,262181.0,4,1809.0,Coral Telecom N.V.,SX
262210,PE,-0.31,1471.0,ip_hops,262210.0,4,2697.0,VIETTEL PERU S.A.C.,PE
263801,AR,-0.31,,,,,,,
265515,MX,-0.31,88.0,ip_hops,265515.0,6,1329.0,TELEVERA RED S. A. P. I. DE C.V.,MX
266780,CW,-0.31,,,,,,,
262688,BR,-0.31,148.0,ip_hops,262688.0,6,1102.0,MHNET TELECOM,BR
14867,CO,-0.31,,,,,,,
16592,SV,-0.31,199.0,ip_hops,16592.0,4,2392.0,ICOMSA S.A. de C.V.,SV
28497,MX,-0.31,,,,,,,
28624,BR,-0.31,,,,,,,
268976,BR,-0.31,1027.0,ip_hops,268976.0,6,1488.0,Weclix Telecom SA,BR
269950,DO,-0.31,,,,,,,
52974,BR,-0.31,1185.0,ip_hops,52974.0,6,1251.0,Henet Telecomunicacoes Ltda,BR
270035,CO,-0.3099999999999999,,,,,,,
262607,BR,-0.3,658.0,ip_hops,262607.0,6,1410.0,Vexpert Telecom Eireli,BR
262785,BR,-0.3,765.0,ip_hops,262785.0,4,2150.0,Click Tecnologia e Telecomunicacao Ltda,BR
262883,BR,-0.3,1181.0,ip_hops,262883.0,6,1268.0,Rasche & Stefenon ltda - AlfaNetwork,BR
263626,BR,-0.3,1195.0,ip_hops,263626.0,6,1339.0,G-LAB Telecom Informatica LTDA - ME,BR
264592,BR,-0.3,,,,,,,
265523,MX,-0.3,,,,,,,
3454,MX,-0.3,,,,,,,
265636,CR,-0.3,,,,,,,
3968,MX,-0.3,,,,,,,
266269,BR,-0.3,949.0,ip_hops,266269.0,6,1199.0,MV TELECOM,BR
268267,BR,-0.3,,,,,,,
262699,BR,-0.3,1012.0,ip_hops,262699.0,6,1312.0,FOX Internet Banda Larga,BR
13474,AR,-0.3,,,,,,,
263774,AR,-0.3,1073.0,ip_hops,263774.0,6,1195.0,MARANDU COMUNICACIONES SOCIEDAD DEL ESTADO,AR
264837,VE,-0.3,,,,,,,
265389,BR,-0.3,,,,,,,
27653,HT,-0.3,,,,,,,
27875,AR,-0.3,,,,,,,
27953,AR,-0.3,355.0,ip_hops,27953.0,6,1133.0,NODOSUD S.A,AR
28178,BR,-0.3,,,,,,,
28198,BR,-0.3,940.0,ip_hops,28198.0,6,1027.0,SEMPRE TELECOMUNICACOES LTDA,BR
28550,MX,-0.3,,,,,,,
268503,BR,-0.3,608.0,ip_hops,268503.0,6,1427.0,L.L Informatica LTDA - ME,BR
269832,VE,-0.3,,,,,,,
52423,CR,-0.3,368.0,rtt,52423.0,4,1846.0,Data Miners S.A.  Racknation.cr ,CR
53195,BR,-0.3,,,,,,,
2708,MX,-0.3,,,,,,,
27929,GT,-0.3,,,,,,,
52233,CW,-0.3,380.0,ip_hops,52233.0,4,2826.0,Columbus Communications Curacao NV,CW
52275,AR,-0.3,,,,,,,
53180,BR,-0.3,1823.0,ip_hops,53180.0,6,1535.0,INFORTEL COMUNICACOES LTDA,BR
272006,AR,-0.3,,,,,,,
267885,PY,-0.2999999999999999,,,,,,,
263080,BR,-0.29,1492.0,ip_hops,263080.0,6,1400.0,GTi TELECOMUNICACOES SA,BR
266129,BR,-0.29,611.0,ip_hops,266129.0,6,1212.0,LOCALLINK TELECOMUNICACOES LTDA - ME,BR
6471,CL,-0.29,,,,,,,
268805,BR,-0.29,,,,,,,
269783,PY,-0.29,954.0,ip_hops,269783.0,6,899.0,WIND NET S.A.,PY
270137,MX,-0.29,,,,,,,
262365,BR,-0.29,993.0,ip_hops,262365.0,6,1026.0,IBI TELECOM EIRELI,BR
10617,AR,-0.29,1337.0,ip_hops,10617.0,4,2965.0,SION S.A,AR
14187,CO,-0.29,,,,,,,
14840,BR,-0.29,1977.0,ip_hops,14840.0,6,1540.0,BR Digital,BR
263771,VE,-0.29,,,,,,,
19038,MX,-0.29,,,,,,,
19259,MX,-0.29,,,,,,,
21520,MX,-0.29,,,,,,,
264997,BR,-0.29,1048.0,ip_hops,264997.0,6,1409.0,Direct Telecom Ltda,BR
265547,MX,-0.29,,,,,,,
27648,VE,-0.29,,,,,,,
27956,PA,-0.29,,,,,,,
27978,CL,-0.29,,,,,,,
27984,AR,-0.29,469.0,ip_hops,27984.0,6,1493.0,Ver Tv S.A.,AR
28087,GT,-0.29,,,,,,,
28165,BR,-0.29,,,,,,,
28306,BR,-0.29,1274.0,ip_hops,28306.0,6,1502.0,Voluy Telecom Eireli,BR
28329,BR,-0.29,1871.0,ip_hops,28329.0,6,1547.0,G8 NETWORKS LTDA,BR
28397,MX,-0.29,,,,,,,
28405,MX,-0.29,,,,,,,
28434,MX,-0.29,,,,,,,
28506,MX,-0.29,,,,,,,
28552,MX,-0.29,,,,,,,
28598,BR,-0.29,1721.0,ip_hops,28598.0,6,1534.0,MOB SERVICOS DE TELECOMUNICACOES S.A.,BR
266525,BR,-0.29,1105.0,ip_hops,266525.0,6,1301.0,Eurocorp Vialux Internet Eireli,BR
262253,PE,-0.29,835.0,ip_hops,262253.0,4,2626.0,ECONOCABLE MEDIA SAC,PE
52226,CL,-0.29,,,,,,,
52347,AR,-0.29,,,,,,,
52428,AR,-0.29,30.0,rtt,52428.0,4,1809.0,ASOCIACION REGIONAL DE COOPERATIVAS DE SERVICIOS PUBLICOS,AR
53013,BR,-0.29,1417.0,ip_hops,53013.0,6,1538.0,W I X NET DO BRASIL LTDA - ME,BR
269908,DO,-0.29,,,,,,,
264367,BR,-0.2800000000000001,1049.0,ip_hops,264367.0,6,1023.0,CyberNet Provedor,BR
262220,CO,-0.28,,,,,,,
262753,BR,-0.28,1172.0,ip_hops,262753.0,6,879.0,VOCE TELECOMUNICACOES LTDA,BR
262865,BR,-0.28,701.0,ip_hops,262865.0,6,1239.0,Ired Internet,BR
263124,BR,-0.28,1098.0,ip_hops,263124.0,6,1455.0,ZAP TELECOM LTDA,BR
263629,BR,-0.28,325.0,ip_hops,263629.0,6,1414.0,MASTER TECNOLOGIA,BR
1840,MX,-0.28,,,,,,,
264144,BR,-0.28,777.0,ip_hops,264144.0,6,1161.0,ASAP GLOBAL TELECOM,BR
264170,BR,-0.28,,,,,,,
264640,BZ,-0.28,,,,,,,
2904,MX,-0.28,,,,,,,
265130,BR,-0.28,971.0,ip_hops,265130.0,6,1516.0,ultraconexao solucoes eireli,BR
265550,MX,-0.28,,,,,,,
5692,AR,-0.28,,,,,,,
7080,MX,-0.28,,,,,,,
7417,AR,-0.28,,,,,,,
