ASN,Location bias,Network size bias,Topology bias,IXP related bias,Network type bias,RIR region,Customer cone (#ASNs),Customer cone (#prefixes),Location (country),#neighbors (total),Scope (PeeringDB),Network type (PeeringDB),Peering policy (PeeringDB),#IXPs (PeeringDB),#facilities (PeeringDB),is_in_peeringDB,is_ris_peer_v4,is_ris_peer_v6,is_routeviews_peer,TOTAL bias (selected)
26616,-0.46,0.04,-0.01,0,-0.01,LACNIC,3,22,BR,6,,,,,,0,,,,-0.44000000000000006
28285,-0.46,-0.01,0,-0.19,0.03,LACNIC,2,4,BR,7,Regional,NSP,Open,1,0,1,,,,-0.44000000000000006
28654,-0.46,0.04,0.04,-0.19,-0.06,LACNIC,5,30,BR,9,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.44000000000000006
266371,-0.46,0,0.04,-0.19,-0.02,LACNIC,4,14,BR,10,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44000000000000006
269959,-0.22,-0.18,-0.03,0,-0.01,LACNIC,1,1,BO,3,,,,,,0,,,,-0.44000000000000006
270548,-0.46,0.04,-0.03,0.18,0.01,LACNIC,3,22,BR,5,Regional,Cable/DSL/ISP,Selective,2,1,1,,,,-0.44000000000000006
52477,-0.25,-0.02,-0.01,-0.19,-0.16,LACNIC,1,18,AR,5,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.44000000000000006
52648,-0.46,0.04,-0.01,0,-0.01,LACNIC,6,14,BR,14,,,,,,0,,,,-0.44000000000000006
53218,-0.46,0.04,0,-0.09,-0.02,LACNIC,3,29,BR,12,Regional,Cable/DSL/ISP,Open,3,0,1,,,,-0.44000000000000006
61826,-0.46,0.04,0,-0.1,-0.02,LACNIC,6,41,BR,9,Regional,Cable/DSL/ISP,Open,1,3,1,,,,-0.44000000000000006
262561,-0.46,0.02,-0.01,-0.19,0.01,LACNIC,4,25,BR,4,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
262728,-0.46,0,-0.03,0.1,0.05,LACNIC,1,52,BR,3,Regional,NSP,Selective,0,0,1,,,,-0.44
263099,-0.46,0.05,0.03,-0.19,-0.06,LACNIC,10,65,BR,12,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
263151,-0.46,0.05,0.03,-0.19,-0.06,LACNIC,16,107,BR,12,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
263276,-0.46,0.06,0.08,0,-0.12,LACNIC,58,300,BR,63,South America,Cable/DSL/ISP,Open,4,3,1,,,,-0.44
263523,-0.46,0.02,0.02,-0.12,-0.02,LACNIC,4,41,BR,8,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.44
264354,-0.46,0.02,-0.01,-0.19,0.01,LACNIC,6,26,BR,5,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
264397,-0.46,0,-0.04,-0.19,0.06,LACNIC,2,15,BR,11,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.44
264669,-0.25,-0.09,-0.03,0.1,-0.07,LACNIC,1,3,AR,3,South America,Cable/DSL/ISP,Selective,0,0,1,,,,-0.44
266130,-0.46,-0.05,0.02,0.18,0.05,LACNIC,2,9,BR,11,Regional,NSP,Selective,2,0,1,,,,-0.44
266709,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,2,DO,2,,,,,,0,,,,-0.44
266723,-0.22,-0.09,-0.12,0,-0.01,LACNIC,1,3,BO,2,,,,,,0,,,,-0.44
266806,-0.25,-0.05,-0.12,-0.19,-0.02,LACNIC,1,6,AR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
267242,-0.46,-0.05,0.02,-0.12,0.05,LACNIC,1,12,BR,12,Regional,NSP,Open,2,1,1,,,,-0.44
267463,-0.46,0,0.02,-0.19,0,LACNIC,3,23,BR,16,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
267896,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,2,DO,2,,,,,,0,,,,-0.44
269987,-0.25,-0.05,-0.07,-0.19,-0.07,LACNIC,1,5,AR,2,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.44
262148,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,1,DO,2,,,,,,0,,,,-0.44
271932,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,2,DO,2,,,,,,0,,,,-0.44
262822,-0.46,0.02,0.02,0.17,-0.02,LACNIC,3,86,BR,16,Regional,NSP,Restrictive,2,0,1,,,,-0.44
11947,-0.13,-0.01,-0.12,-0.19,-0.18,LACNIC,1,7,TT,2,Not Disclosed,Cable/DSL/ISP,Open,1,0,1,,,,-0.44
263362,-0.46,0.05,0.01,-0.12,-0.04,LACNIC,17,87,BR,41,Regional,Not Disclosed,Open,2,0,1,,,,-0.44
263527,-0.46,0.02,-0.01,-0.12,0.01,LACNIC,5,23,BR,12,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.44
263935,-0.46,0.05,0.03,-0.19,-0.06,LACNIC,12,58,BR,14,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.44
20015,-0.24,0.01,-0.03,0.1,-0.18,LACNIC,1,65,CL,3,Not Disclosed,Cable/DSL/ISP,Selective,1,0,1,,,,-0.44
27997,-0.25,0.04,0.04,-0.19,-0.27,LACNIC,4,69,AR,10,Regional,Not Disclosed,Open,1,1,1,,,,-0.44
28067,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,2,TT,2,,,,,,0,,,,-0.44
28334,-0.46,0,-0.04,-0.19,0.06,LACNIC,1,17,BR,11,Regional,NSP,Open,1,0,1,,,,-0.44
266968,-0.46,0.02,0,-0.19,0,LACNIC,3,36,BR,15,Regional,NSP,Open,1,0,1,,,,-0.44
262238,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,1,CW,2,,,,,,0,,,,-0.44
52301,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,1,CW,2,,,,,,0,,,,-0.44
52327,-0.25,0.04,-0.04,-0.19,-0.19,LACNIC,6,74,AR,7,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.44
52639,-0.46,0.02,0,-0.03,0,LACNIC,7,66,BR,18,Regional,NSP,Open,2,3,1,,,,-0.44
52908,-0.46,0.04,-0.04,0.19,0.02,LACNIC,3,27,BR,13,Regional,Cable/DSL/ISP,Selective,1,2,1,,,,-0.44
52962,-0.46,0,0.01,-0.19,0.01,LACNIC,1,27,BR,7,Regional,Cable/DSL/ISP,Open,0,1,1,,,,-0.44
53087,-0.46,0.07,0.07,0.35,-0.12,LACNIC,274,2084,BR,92,South America,Cable/DSL/ISP,Selective,7,14,1,,,,-0.44
53175,-0.46,0.04,-0.04,-0.09,0.02,LACNIC,3,40,BR,13,Regional,Cable/DSL/ISP,Open,3,0,1,,,,-0.44
53201,-0.46,-0.01,0.02,0.19,0.01,LACNIC,1,13,BR,15,Regional,Cable/DSL/ISP,Selective,1,2,1,,,,-0.44
53222,-0.46,0,-0.04,0.1,0.06,LACNIC,2,21,BR,10,Regional,NSP,Selective,1,0,1,,,,-0.44
271996,-0.13,-0.18,-0.12,0,-0.01,LACNIC,1,2,DO,2,,,,,,0,,,,-0.44
61844,-0.46,0.05,0.08,-0.19,-0.11,LACNIC,10,61,BR,108,South America,Cable/DSL/ISP,Open,1,1,1,,,,-0.44
264450,-0.46,-0.03,0.02,0.1,0.03,LACNIC,1,118,BR,11,Regional,NSP,Selective,1,1,1,,,,-0.43999999999999995
270044,-0.25,-0.05,-0.03,-0.19,-0.11,LACNIC,1,4,AR,4,Regional,Network Services,Open,1,1,1,,,,-0.43999999999999995
263750,-0.24,-0.04,-0.12,-0.19,-0.04,LACNIC,1,15,PY,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43999999999999995
263754,-0.25,0.04,0.01,-0.19,-0.24,LACNIC,6,68,AR,7,South America,Cable/DSL/ISP,Open,0,1,1,,,,-0.43999999999999995
262424,-0.46,0.05,0,-0.19,-0.02,LACNIC,16,118,BR,20,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
262569,-0.46,0.04,0.01,-0.19,-0.02,LACNIC,6,29,BR,6,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43000000000000005
262572,-0.46,0.04,0.06,-0.19,-0.07,LACNIC,5,52,BR,16,Regional,Enterprise,Open,0,1,1,,,,-0.43000000000000005
262606,-0.46,0.04,0.08,-0.12,-0.09,LACNIC,6,43,BR,15,South America,Cable/DSL/ISP,Open,2,1,1,,,,-0.43000000000000005
262676,-0.46,0.05,0.05,-0.19,-0.07,LACNIC,17,90,BR,15,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
263209,-0.25,0.02,-0.04,0.1,-0.16,LACNIC,3,16,AR,3,South America,Cable/DSL/ISP,Selective,1,1,1,,,,-0.43000000000000005
263332,-0.46,0,0.04,-0.19,-0.01,LACNIC,5,14,BR,14,Regional,Cable/DSL/ISP,Open,0,1,1,,,,-0.43000000000000005
263656,-0.46,0.05,-0.01,0,-0.01,LACNIC,8,55,BR,14,,,,,,0,,,,-0.43000000000000005
263934,-0.46,-0.02,0,0.02,0.05,LACNIC,3,11,BR,7,Regional,NSP,Open,3,6,1,,,,-0.43000000000000005
264013,-0.46,0.04,0.04,-0.19,-0.05,LACNIC,4,59,BR,13,Not Disclosed,Cable/DSL/ISP,Open,1,1,1,,,,-0.43000000000000005
264217,-0.46,0.04,0,0,-0.01,LACNIC,9,173,BR,17,,,,,,0,,,,-0.43000000000000005
264228,-0.46,0.04,0.06,-0.19,-0.07,LACNIC,5,50,BR,16,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
264288,-0.46,0.05,0.06,-0.09,-0.08,LACNIC,20,130,BR,22,South America,Cable/DSL/ISP,Open,4,0,1,,,,-0.43000000000000005
264289,-0.46,0.04,0.01,-0.19,-0.02,LACNIC,6,20,BR,7,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
264759,-0.25,0,-0.03,-0.19,-0.15,LACNIC,2,34,AR,4,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
265229,-0.46,0.04,0.04,-0.19,-0.05,LACNIC,10,48,BR,14,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43000000000000005
266841,-0.23,-0.07,-0.12,0,-0.01,LACNIC,1,2,VE,2,,,,,,0,,,,-0.43000000000000005
267059,-0.46,0.04,0.01,0.1,-0.02,LACNIC,8,31,BR,8,Regional,Cable/DSL/ISP,Selective,0,0,1,,,,-0.43000000000000005
268283,-0.46,0.04,0.01,-0.19,-0.02,LACNIC,8,23,BR,9,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43000000000000005
269595,-0.46,0.05,0.07,-0.19,-0.09,LACNIC,28,149,BR,24,South America,NSP,Open,0,0,1,,,,-0.43000000000000005
11242,-0.46,0.06,-0.03,-0.19,0,LACNIC,16,125,BR,18,Regional,Educational/Research,Open,1,0,1,,,,-0.43000000000000005
11816,-0.14,0.02,-0.03,-0.19,-0.28,LACNIC,2,115,AW,4,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.43000000000000005
262978,-0.46,-0.04,0.04,0.21,0.03,LACNIC,2,16,BR,11,Regional,NSP,Selective,4,1,1,,,,-0.43000000000000005
262988,-0.46,0.05,0,-0.19,-0.02,LACNIC,9,111,BR,16,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43000000000000005
13585,-0.25,0.01,-0.03,0.1,-0.16,LACNIC,1,57,AR,3,South America,Cable/DSL/ISP,Selective,1,1,1,,,,-0.43000000000000005
263415,-0.46,0.04,0.06,-0.12,-0.07,LACNIC,8,107,BR,19,Regional,Not Disclosed,Open,2,0,1,,,,-0.43000000000000005
27818,-0.25,0.01,-0.03,0.1,-0.16,LACNIC,1,71,AR,4,South America,Cable/DSL/ISP,Selective,1,0,1,,,,-0.43000000000000005
28244,-0.46,0.05,0.06,-0.09,-0.08,LACNIC,11,121,BR,21,Regional,Cable/DSL/ISP,Open,3,0,1,,,,-0.43000000000000005
28294,-0.46,0.06,0.06,-0.1,-0.09,LACNIC,14,174,BR,17,South America,Cable/DSL/ISP,Open,1,2,1,,,,-0.43000000000000005
28431,-0.16,0,0.01,-0.19,-0.28,LACNIC,6,17,MX,6,Not Disclosed,Not Disclosed,Open,0,0,1,,,,-0.43000000000000005
28571,-0.46,0.02,0.04,-0.19,-0.03,LACNIC,1,691,BR,1869,Regional,Educational/Research,Open,1,0,1,1,1,1,-0.43000000000000005
28667,-0.46,0.05,0,-0.12,-0.02,LACNIC,6,68,BR,17,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.43000000000000005
52862,-0.46,0.05,0.07,-0.12,-0.09,LACNIC,18,227,BR,28,South America,Cable/DSL/ISP,Open,2,0,1,,,,-0.43000000000000005
53238,-0.46,0.05,0,-0.19,-0.02,LACNIC,12,82,BR,20,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43000000000000005
61587,-0.46,0.04,0.01,0.1,-0.02,LACNIC,8,36,BR,6,Regional,Cable/DSL/ISP,Selective,0,1,1,,,,-0.43000000000000005
61689,-0.46,0.06,0.07,0.3,-0.1,LACNIC,52,333,BR,40,South America,Cable/DSL/ISP,Selective,3,2,1,,,,-0.43000000000000005
262204,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,8,SV,2,,,,,,0,,,,-0.43
262274,-0.46,0.02,0,0.18,0.01,LACNIC,4,29,BR,6,Regional,Cable/DSL/ISP,Selective,2,0,1,,,,-0.43
262729,-0.46,0,0.02,-0.19,0.01,LACNIC,2,43,BR,13,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43
262755,-0.46,0,0.02,-0.19,0.01,LACNIC,2,47,BR,13,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43
262760,-0.46,0.06,0.02,0.22,-0.05,LACNIC,42,474,BR,109,South America,NSP,Restrictive,1,8,1,,,,-0.43
263634,-0.46,0,0.02,-0.07,0.01,LACNIC,3,10,BR,13,Regional,Cable/DSL/ISP,Open,6,0,1,,,,-0.43
263741,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
263939,-0.46,0.02,0.02,0,-0.01,LACNIC,3,38,BR,12,,,,,,0,,,,-0.43
264112,-0.46,0.05,0.03,-0.12,-0.05,LACNIC,13,64,BR,12,South America,NSP,Open,2,0,1,,,,-0.43
264200,-0.46,0.02,0,-0.09,0.01,LACNIC,6,27,BR,10,Regional,Cable/DSL/ISP,Open,3,0,1,,,,-0.43
264597,-0.46,-0.05,0.02,-0.03,0.06,LACNIC,1,7,BR,11,Regional,NSP,Open,2,2,1,,,,-0.43
264692,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
264701,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
264702,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264743,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264752,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264760,-0.25,-0.05,-0.09,-0.19,-0.04,LACNIC,2,8,AR,4,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.43
264787,-0.25,-0.05,-0.09,-0.1,-0.04,LACNIC,1,4,AR,3,Regional,Cable/DSL/ISP,Open,1,2,1,,,,-0.43
265086,-0.46,0,0.02,-0.12,0.01,LACNIC,3,15,BR,13,Regional,Cable/DSL/ISP,Open,2,0,1,,,,-0.43
265278,-0.46,0,0.02,-0.19,0.01,LACNIC,4,26,BR,7,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43
265679,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
265774,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
265790,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
265805,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
265836,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
266166,-0.46,0.02,0,-0.03,0.01,LACNIC,6,43,BR,15,Regional,Cable/DSL/ISP,Open,2,3,1,,,,-0.43
266674,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
266693,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
266710,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
266767,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
266813,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
266837,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
266843,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
266884,-0.25,-0.05,-0.07,-0.1,-0.06,LACNIC,1,5,AR,2,Regional,Cable/DSL/ISP,Open,1,2,1,,,,-0.43
267687,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
267695,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
267750,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,6,AR,2,,,,,,0,,,,-0.43
267792,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
267821,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
267874,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
267891,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
268952,-0.46,0.02,0,-0.1,0.01,LACNIC,6,17,BR,16,Regional,Cable/DSL/ISP,Open,1,2,1,,,,-0.43
269776,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
269779,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
269808,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
269822,-0.24,-0.04,-0.01,-0.19,-0.14,LACNIC,1,14,CO,5,South America,Cable/DSL/ISP,Open,0,0,1,,,,-0.43
269874,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
269916,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
269917,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
269927,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,SV,2,,,,,,0,,,,-0.43
270005,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
270011,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
270017,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
270022,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
270077,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
271814,-0.23,-0.03,-0.12,0.1,-0.05,LACNIC,1,7,PE,2,South America,NSP,Selective,0,0,1,,,,-0.43
10671,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
262668,-0.46,0.02,0.02,0,-0.01,LACNIC,4,10,BR,7,,,,,,0,,,,-0.43
264017,-0.46,0.02,-0.01,-0.19,0.02,LACNIC,6,30,BR,14,Global,Cable/DSL/ISP,Open,1,1,1,,,,-0.43
264715,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,9,AR,2,,,,,,0,,,,-0.43
264739,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264748,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264774,-0.25,-0.05,-0.07,-0.19,-0.06,LACNIC,2,10,AR,2,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43
264786,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
264823,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,8,AR,2,,,,,,0,,,,-0.43
21756,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
265038,-0.46,0.02,0,-0.12,0.01,LACNIC,7,39,BR,17,Global,Cable/DSL/ISP,Open,2,1,1,,,,-0.43
265701,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
265725,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
265737,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
265744,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
27797,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
27934,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,8,AR,2,,,,,,0,,,,-0.43
28037,-0.25,-0.05,-0.07,-0.19,-0.06,LACNIC,1,9,AR,2,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.43
28229,-0.46,0,0.02,-0.03,0.01,LACNIC,2,34,BR,17,Regional,Cable/DSL/ISP,Open,2,2,1,,,,-0.43
266897,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,7,AR,2,,,,,,0,,,,-0.43
266905,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
267707,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,6,AR,2,,,,,,0,,,,-0.43
267847,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
267850,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
269768,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
269802,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
269823,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,7,AR,2,,,,,,0,,,,-0.43
52295,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
52296,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
52303,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,9,AR,2,,,,,,0,,,,-0.43
52304,-0.24,-0.18,0,0,-0.01,LACNIC,1,1,CL,6,,,,,,0,,,,-0.43
52321,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
52346,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,12,AR,2,,,,,,0,,,,-0.43
52440,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
52601,-0.46,0.06,0.03,-0.19,-0.06,LACNIC,31,913,BR,12,Regional,Cable/DSL/ISP,Open,0,1,1,,,,-0.43
52720,-0.46,0.06,0.01,0.3,-0.04,LACNIC,59,324,BR,47,South America,NSP,Selective,5,2,1,,,1,-0.43
52872,-0.46,0.06,0.08,-0.09,-0.11,LACNIC,71,375,BR,62,South America,Enterprise,Open,5,0,1,,,,-0.43
52878,-0.46,0.02,-0.05,-0.19,0.06,LACNIC,4,33,BR,5,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.43
52888,-0.46,0,0.02,-0.19,0.01,LACNIC,1,19,BR,16,Regional,Educational/Research,Open,1,0,1,1,1,1,-0.43
52967,-0.46,0.05,0.02,-0.19,-0.04,LACNIC,11,70,BR,7,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.43
53245,-0.46,0.02,0.07,-0.09,-0.06,LACNIC,4,23,BR,12,South America,Cable/DSL/ISP,Open,1,5,1,,,,-0.43
271784,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
271815,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
271985,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
61451,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,4,AR,2,,,,,,0,,,,-0.43
61484,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,8,AR,2,,,,,,0,,,,-0.43
61497,-0.14,-0.05,-0.03,-0.1,-0.21,LACNIC,1,4,PA,3,Not Disclosed,Enterprise,Open,1,3,1,,,,-0.43
61503,-0.24,0.04,-0.03,-0.19,-0.2,LACNIC,9,48,CL,10,South America,Cable/DSL/ISP,Open,1,0,1,,,,-0.43
61509,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,10,AR,2,,,,,,0,,,,-0.43
61519,-0.25,-0.05,-0.12,0,-0.01,LACNIC,1,5,AR,2,,,,,,0,,,,-0.43
61602,-0.46,-0.05,0.02,-0.12,0.06,LACNIC,1,4,BR,9,Global,NSP,Open,2,1,1,,,,-0.43
61942,-0.46,0,0.02,-0.19,0.01,LACNIC,2,28,BR,13,Regional,Cable/DSL/ISP,Open,1,1,1,,,,-0.43
263818,-0.25,-0.09,-0.09,-0.19,0,LACNIC,1,3,AR,3,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.42999999999999994
271922,-0.25,-0.05,-0.03,-0.19,-0.1,LACNIC,1,7,AR,3,Not Disclosed,Cable/DSL/ISP,Open,0,0,1,,,,-0.42999999999999994
262517,-0.46,0.04,0.06,-0.19,-0.06,LACNIC,7,48,BR,15,Regional,Cable/DSL/ISP,Open,0,1,1,,,,-0.42000000000000004
262567,-0.46,0.04,-0.01,-0.19,0.01,LACNIC,6,45,BR,13,Global,Cable/DSL/ISP,Open,1,1,1,,,,-0.42000000000000004
262643,-0.46,0.04,0.06,-0.19,-0.06,LACNIC,6,42,BR,17,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.42000000000000004
262765,-0.46,0.04,-0.01,-0.19,0.01,LACNIC,4,111,BR,14,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.42000000000000004
262887,-0.46,0.04,0.06,-0.19,-0.06,LACNIC,10,44,BR,15,Regional,Cable/DSL/ISP,Open,1,0,1,,,,-0.42000000000000004
263019,-0.46,0.04,0.02,-0.19,-0.02,LACNIC,7,46,BR,6,Regional,Cable/DSL/ISP,Open,0,0,1,,,,-0.42000000000000004
263185,-0.23,0.04,-0.04,-0.12,-0.19,LACNIC,5,37,PE,6,South America,Cable/DSL/ISP,Open,2,1,1,,,,-0.42000000000000004
263297,-0.46,0,-0.01,-0.01,0.05,LACNIC,1,30,BR,4,Regional,Cable/DSL/ISP,Open,2,5,1,,,,-0.42000000000000004
